year,college_code,college_name,branch_code,branch_name,district,college_type,category,cutoff,category_display
2022,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CE,CIVIL ENGINEERING,Namakkal,Private,OC,152.9,OC
2022,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",CS,COMPUTER SCIENCE AND ENGINEERING,Namakkal,Private,OC,131.5,OC
2022,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",IT,INFORMATION TECHNOLOGY,Dharmapuri,Private,OC,122.5,OC
2022,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Erode,Private,OC,168.0,OC
2022,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AL,Artificial Intelligence and Machine Learning,Erode,Private,OC,154.0,OC
2022,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Erode,Private,OC,155.0,OC
2022,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",IT,INFORMATION TECHNOLOGY,Erode,Private,OC,168.0,OC
2022,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,145.0,OC
2022,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,132.5,OC
2022,2706,"Dr. Mahalingam College of Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,OC,130.0,OC
2022,2706,"Dr. Mahalingam College of Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,167.5,OC
2022,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Erode,Private,OC,134.0,OC
2022,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CS,COMPUTER SCIENCE AND ENGINEERING,Erode,Private,OC,132.5,OC
2022,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Erode,Private,OC,105.0,OC
2022,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,121.5,OC
2022,2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",AU,AUTOMOBILE ENGINEERING,Erode,Government,OC,123.0,OC
2022,2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",IT,INFORMATION TECHNOLOGY,Erode,Government,OC,180.5,OC
2022,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,143.0,OC
2022,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",SC,Computer Science and Engineering (Cyber Security),Coimbatore,Private,OC,144.5,OC
2022,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Erode,Private,OC,149.0,OC
2022,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CS,COMPUTER SCIENCE AND ENGINEERING,Erode,Private,OC,166.5,OC
2022,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Erode,Private,OC,128.5,OC
2022,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,176.0,OC
2022,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CE,CIVIL ENGINEERING,Coimbatore,Private,OC,150.0,OC
2022,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,191.5,OC
2022,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,178.0,OC
2022,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,OC,164.5,OC
2022,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,168.0,OC
2022,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",BM,BIO MEDICAL ENGINEERING,Erode,Private,OC,115.0,OC
2022,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",SC,Computer Science and Engineering (Cyber Security),Erode,Private,OC,149.5,OC
2022,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CE,CIVIL ENGINEERING,Coimbatore,Private,OC,113.5,OC
2022,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,176.5,OC
2022,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,OC,180.0,OC
2022,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,173.0,OC
2022,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,157.0,OC
2022,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,140.0,OC
2022,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,153.5,OC
2022,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,150.0,OC
2022,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,168.0,OC
2022,2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,157.5,OC
2022,2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,156.5,OC
2022,2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,134.5,OC
2022,2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Erode,Private,OC,157.5,OC
2022,2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",ME,MECHANICAL ENGINEERING,Erode,Private,OC,173.5,OC
2022,2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,142.5,OC
2022,2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AL,Artificial Intelligence and Machine Learning,Coimbatore,Private,OC,100.0,OC
2022,2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,160.0,OC
2022,2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,137.0,OC
2022,2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,132.5,OC
2022,2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,101.5,OC
2022,2736,"Dr. N G P Institute of Technology, Kalapatti Road, Coimbatore District 641035",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,164.0,OC
2022,2736,"Dr. N G P Institute of Technology, Kalapatti Road, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,129.5,OC
2022,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,148.5,OC
2022,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,132.0,OC
2022,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,111.5,OC
2022,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",AG,AGRICULTURAL ENGINEERING,Coimbatore,Private,OC,115.5,OC
2022,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",BM,BIO MEDICAL ENGINEERING,Coimbatore,Private,OC,144.5,OC
2022,2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,166.0,OC
2022,2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",CS,COMPUTER SCIENCE AND ENGINEERING,Erode,Private,OC,114.5,OC
2022,2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Erode,Private,OC,149.0,OC
2022,2749,"Easa College of Engineering and Technology, NH- 47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,139.5,OC
2022,2749,"Easa College of Engineering and Technology, NH- 47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",AG,AGRICULTURAL ENGINEERING,Coimbatore,Private,OC,112.0,OC
2022,2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,119.5,OC
2022,2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",CS,COMPUTER SCIENCE AND ENGINEERING,Erode,Private,OC,155.5,OC
2022,2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,Coimbatore,Private,OC,122.0,OC
2022,2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",CE,CIVIL ENGINEERING,Erode,Private,OC,158.0,OC
2022,2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",IT,INFORMATION TECHNOLOGY,Erode,Private,OC,107.5,OC
2022,2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,141.0,OC
2022,2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),Coimbatore,Private,OC,136.5,OC
2022,2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,191.5,OC
2022,2772,"C M S College of Engineering and Technology, Appachigoundenpathy, Kumittipathi Post, Coimbatore District 641032",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,155.5,OC
2022,2776,"R V S Technical Campus-Coimbatore, Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore District 641 402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,168.42,OC
2022,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",CE,CIVIL ENGINEERING,Tiruchirappalli,Private,OC,132.0,OC
2022,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",CS,COMPUTER SCIENCE AND ENGINEERING,Tiruchirappalli,Private,OC,113.5,OC
2022,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Tiruchirappalli,Private,OC,144.0,OC
2022,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tiruchirappalli,Private,OC,133.5,OC
2022,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",IT,INFORMATION TECHNOLOGY,Tiruchirappalli,Private,OC,141.0,OC
2022,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",ME,MECHANICAL ENGINEERING,Tiruchirappalli,Private,OC,159.5,OC
2022,3016,"University College of Engineering, Ariyalur, Kathankudikadu Village, Thelur Post, Ariyalur District 621704",CS,COMPUTER SCIENCE AND ENGINEERING,Ariyalur,Private,OC,124.5,OC
2022,3018,"University College of Engineering, Thirukkuvalai, Nagappattinam District 610204",CS,COMPUTER SCIENCE AND ENGINEERING,Nagappattinam,Private,OC,150.73,OC
2022,3021,"University College of Engineering, Pattukkottai, ECR Road, Rajamadam, Pattukkottai Taluk, Thanjavur District 614701",CE,CIVIL ENGINEERING,Thanjavur,Private,OC,159.0,OC
2022,3410,"Krishnasamy College of Engineering and Technology, S Kumarapuram, Cuddalore District 607109",ME,MECHANICAL ENGINEERING,Cuddalore,Private,OC,99.5,OC
2022,3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",ME,MECHANICAL ENGINEERING,Cuddalore,Private,OC,118.5,OC
2022,3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH-45, Perambalur District 621113",AG,AGRICULTURAL ENGINEERING,Perambalur,Private,OC,121.0,OC
2022,3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",AG,AGRICULTURAL ENGINEERING,Thanjavur,Private,OC,108.5,OC
2022,3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Thanjavur,Private,OC,165.5,OC
2022,3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Nagapattinam,Private,OC,116.5,OC
2022,3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",ME,MECHANICAL ENGINEERING,Nagapattinam,Private,OC,144.5,OC
2022,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",CS,COMPUTER SCIENCE AND ENGINEERING,Thanjavur,Government,OC,120.0,OC
2022,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Thanjavur,Government,OC,133.5,OC
2022,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Tiruchirappalli,Government,OC,158.0,OC
2022,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tiruchirappalli,Government,OC,122.0,OC
2022,3466,"Nelliandavar Institute of Technology, Nerunjikorai Village, Pudhupalayam, Ariyalur Taluk, Ariyalur District 621704",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Ariyalur,Private,OC,136.5,OC
2022,3760,"Sir Issac Newton College of Engineering and Technology, Anthanapeetai Post, Papakoil, Nagappattinam District 611102",ME,MECHANICAL ENGINEERING,Nagappattinam,Private,OC,138.0,OC
2022,3766,"Star Lion College of Engineering and Technology, Manankorai Main Road, Manankorai Village, Thanjavur District 614206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Thanjavur,Private,OC,122.0,OC
2022,3766,"Star Lion College of Engineering and Technology, Manankorai Main Road, Manankorai Village, Thanjavur District 614206",ME,MECHANICAL ENGINEERING,Thanjavur,Private,OC,137.41,OC
2022,3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",AE,AERONAUTICAL ENGINEERING,Tiruchirappalli,Private,OC,131.5,OC
2022,3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",CS,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu,Private,OC,143.0,OC
2022,3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",ME,MECHANICAL ENGINEERING,Tamil Nadu,Private,OC,109.5,OC
2022,3804,"Arasu Engineering College, Chennai Main Road, Kumbakonam, Thanjavur District 612501",ME,MECHANICAL ENGINEERING,Thanjavur,Private,OC,166.5,OC
2022,3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Perambalur,Private,OC,110.0,OC
2022,3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",BM,BIO MEDICAL ENGINEERING,Perambalur,Private,OC,131.0,OC
2022,3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",CS,COMPUTER SCIENCE AND ENGINEERING,Perambalur,Private,OC,151.0,OC
2022,3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Perambalur,Private,OC,130.5,OC
2022,3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",IT,INFORMATION TECHNOLOGY,Perambalur,Private,OC,147.5,OC
